Prefecture,City,District,Name,Population,Capacity,Updated,Notes,Source,LatLng,Color
福島県,河沼郡会津坂下町,,川西公民館,53,200,4月17日 17:53,定員: 200,"福島県ウェブサイト配布資料
http://www.pref.fukushima.jp/j/hinanjolist0407.pdf","37.587837,139.811020",measle_turquoise
福島県,河沼郡会津坂下町,,農村環境改善センター,17,100,4月13日 16:39,,"福島県ウェブサイト配布資料
http://www.pref.fukushima.jp/j/hinanjolist0407.pdf","37.588730,139.799484",measle_turquoise
福島県,河沼郡柳津町,,銀山荘,39,80,4月17日 17:53,定員: 80,"福島県ウェブサイト配布資料
http://www.pref.fukushima.jp/j/hinanjolist0407.pdf","37.528622,139.727203",measle_turquoise
福島県,河沼郡湯川村,,ユースピアゆがわ,23,72,4月17日 17:53,,"福島県ウェブサイト配布資料
http://www.pref.fukushima.jp/j/hinanjolist0407.pdf","37.565659,139.887939",measle_turquoise
福島県,田村市,,田村市総合体育館,59,1500,4月17日 17:53,定員: 1500　備考: 大熊町民,"福島県ウェブサイト配布資料
http://www.pref.fukushima.jp/j/hinanjolist0407.pdf","37.438194,140.601089",measle_turquoise
福島県,田村市,,船引町旧春山小学校,276,700,4月17日 17:53,電話番号: 電話なし　備考: 大熊町民,"福島県ウェブサイト配布資料
http://www.pref.fukushima.jp/j/hinanjolist0407.pdf","37.437885,140.546783",measle_blue
福島県,田村市,大越町牧野字堺６８－２,たむら（相談支援田村事業所）,15,,4月13日 16:39,,"福島県ウェブサイト配布資料
http://www.pref.fukushima.jp/j/hinanjolist0407.pdf","37.363359,140.610543",measle_turquoise
福島県,田村市,常葉町常葉字町裏１,常葉公民館,0,170,4月8日 22:00,電話番号: 0240-77-2013,"福島県ウェブサイト配布資料
http://www.pref.fukushima.jp/j/hinanjolist0407.pdf","37.437065,140.643695",measle_grey
福島県,田村市,船引町光陽台26番地,株式会社デンソー東日本,320,2000,4月8日 21:58,乳幼児・老人含。,"福島県ウェブサイト配布資料
http://www.pref.fukushima.jp/j/hinanjolist0407.pdf","37.436221,140.522782",measle_blue
福島県,田村郡三春町,,町民体育館,100,200,4月17日 17:53,定員: 200,"福島県ウェブサイト配布資料
http://www.pref.fukushima.jp/j/hinanjolist0407.pdf","37.431576,140.490356",measle_turquoise
福島県,田村郡三春町,大字実沢字楢梨２１５−５,沢石会館,67,,4月17日 17:53,,"福島県ウェブサイト配布資料
http://www.pref.fukushima.jp/j/hinanjolist0407.pdf","37.487538,140.537590",measle_turquoise
福島県,田村郡小野町,,町民体育館,113,,4月17日 17:53,広野町民,"福島県ウェブサイト配布資料
http://www.pref.fukushima.jp/j/hinanjolist0407.pdf","37.289406,140.621307",measle_turquoise
福島県,白河市,北中川原３０,白河市中央体育館,69,280,4月17日 17:53,,"福島県ウェブサイト配布資料
http://www.pref.fukushima.jp/j/hinanjolist0407.pdf","37.123452,140.229333",measle_turquoise
福島県,相馬市,,はまなす館（福祉センター）,453,,4月13日 16:39,電話番号: 0244-36-1905,福島県災害対策本部による,"37.807079,140.918381",measle_blue
福島県,相馬市,,中村第一小学校体育館,150,,4月7日 17:46,電話番号: 0244-35-3168,福島県災害対策本部による,"37.796368,140.917191",measle_turquoise
福島県,相馬市,,八幡小学校体育館,59,,4月7日 17:46,電話番号: 0244-35-3208,福島県災害対策本部による,"37.776787,140.914169",measle_turquoise
福島県,相馬市,,向陽中学校体育館,117,,4月13日 16:39,電話番号: 0244-35-2348　老人多。,福島県災害対策本部による,"37.792526,140.920044",measle_turquoise
福島県,相馬市,,飯豊小学校体育館,79,,4月13日 16:39,電話番号: 0244-35-3209,福島県災害対策本部による,"37.788815,140.948914",measle_turquoise
福島県,相馬市,中村字北町55－1,スポーツアリーナそうま,146,,4月13日 16:39,電話番号: 0244-37-2309,福島県災害対策本部による,"37.798447,140.918762",measle_turquoise
福島県,相馬市,中村字川沼３１５,中央児童センター,3,,4月7日 17:46,,福島県災害対策本部による,"37.805184,140.914142",measle_turquoise
福島県,相馬市,中村字本町１３２,中村第一中学校,92,,4月13日 16:39,,福島県災害対策本部による,"37.799807,140.907104",measle_turquoise
福島県,相馬市,北飯渕字阿弥陀堂200番地,旧相馬女子高等学校（相馬東高等学校）,484,,4月13日 16:39,老人多。,福島県災害対策本部による,"37.806016,140.939115",measle_blue
福島県,相馬市,和田字北迫２６１,中村第二中学校,96,,4月13日 16:39,,福島県災害対策本部による,"37.817456,140.945728",measle_turquoise
福島県,相馬市,尾浜字細田１,中村第二小学校,172,,4月13日 16:39,,福島県災害対策本部による,"37.821353,140.943702",measle_turquoise
福島県,相馬市,石上,民家,20,,3月21日 0:29,老人多。,,"37.825468,140.918971",measle_turquoise
福島県,相馬郡新地町,新地町福田,新地町福田小学校,150,,3月18日 14:05,,,,measle_turquoise
福島県,相馬郡新地町,福田字中里15,福田小学校,100,220,4月13日 16:39,,福島県災害対策本部による,"37.889801,140.893265",measle_turquoise
福島県,相馬郡新地町,谷地小屋字愛宕１,新地小学校,263,220,4月13日 16:39,満員,福島県災害対策本部による,"37.874532,140.916236",measle_blue
福島県,相馬郡新地町,谷地小屋字愛宕３８,尚英中学校,48,280,4月13日 16:39,,福島県災害対策本部による,"37.872960,140.914464",measle_turquoise
福島県,相馬郡新地町,谷地小屋字樋掛田40-1,保健センター,150,150,4月13日 16:39,満員,福島県災害対策本部による,"37.876268,140.920322",measle_turquoise
福島県,相馬郡新地町,駒ヶ嶺字新町11,駒ヶ嶺公民館,27,189,4月13日 16:39,福島第一原発　避難指示エリアからの避難者,福島県災害対策本部による,"37.847416,140.916640",measle_turquoise
福島県,石川郡古殿町,,古殿町公民館,0,250,4月17日 17:53,,"福島県ウェブサイト配布資料
http://www.pref.fukushima.jp/j/hinanjolist0407.pdf","37.089050,140.564560",measle_grey
福島県,石川郡古殿町,,旧大久田小学校,2,,4月17日 17:53,町民自主避難者（夜間のみ）,福島県HP,,measle_turquoise
福島県,石川郡古殿町,,竹貫集落センター,8,,4月17日 17:53,,福島県HP,,measle_turquoise
福島県,石川郡古殿町,,薄木集会所,7,,4月17日 17:53,,,,measle_turquoise
福島県,石川郡浅川町,大字浅川字背戸谷地143-5,浅川町中央公民館,14,80,4月8日 22:00,,"福島県ウェブサイト配布資料
http://www.pref.fukushima.jp/j/hinanjolist0407.pdf","37.081545,140.411204",measle_turquoise
福島県,石川郡玉川村,大字小高字中畷１０,玉川村就業改善センター,6,30,4月17日 17:53,,福島県災害対策本部より,"37.210939,140.408433",measle_turquoise
福島県,石川郡石川町,,石川町総合体育館,73,400,4月17日 17:53,定員: 300　備考: 広野・楢葉町民,"福島県ウェブサイト配布資料
http://www.pref.fukushima.jp/j/hinanjolist0407.pdf","37.144176,140.435501",measle_turquoise
福島県,福島市,佐倉下字附ノ川１−３,ハイテクプラザ福島,8,30,4月17日 17:53,,福島県災害対策本部による,"37.740198,140.403998",measle_turquoise
福島県,福島市,佐原字神事場１番地,あづま総合運動公園,750,1400,4月17日 17:53,,"福島県ウェブサイト配布資料
http://www.pref.fukushima.jp/j/hinanjolist0407.pdf","37.723373,140.363770",measle_blue
福島県,福島市,入江町１−１,働く婦人の家,11,,4月7日 17:46,,福島県災害対策本部による,"37.769705,140.478568",measle_turquoise
福島県,福島市,大笹生,十六沼体育館,43,,4月17日 17:53,空きがまだまだあります。食事は毎日3食。トイレも困りません。お風呂は飯坂温泉にいけば無料のところがあります。,"福島県ウェブサイト配布資料
http://www.pref.fukushima.jp/j/hinanjolist0407.pdf","37.799734,140.402564",measle_turquoise
福島県,福島市,太平寺字町ノ内16-1-2,社会福祉法人なごみ,,,4月8日 22:14,"お年寄りが多い
0245736161",自治体避難所リストに記載なし,"37.731740,140.458581",measle_yellow
福島県,福島市,御山字松川原5-1,清水学習センター,65,,4月8日 18:21,,"福島県ウェブサイト配布資料
http://www.pref.fukushima.jp/j/hinanjolist0407.pdf","37.780859,140.456915",measle_turquoise
福島県,福島市,松川町浅川字笠松１１−２,南体育館,40,,4月17日 17:53,,"福島県ウェブサイト配布資料
http://www.pref.fukushima.jp/j/hinanjolist0407.pdf","37.677546,140.466019",measle_turquoise
福島県,福島市,森合字戸ノ内４３ 寿アパートＡ,野田町集会所,30,,4月17日 17:53,,"福島県ウェブサイト配布資料
http://www.pref.fukushima.jp/j/hinanjolist0407.pdf","37.768263,140.452885",measle_turquoise
福島県,福島市,森合町6－34,福島県立盲学校,0,50,4月7日 17:46,定員: 50,福島県災害対策本部による,"37.762745,140.461166",measle_grey
福島県,福島市,笹木野字折杉４１−１,吾妻支所(学習センター),23,,4月17日 17:53,,"福島県ウェブサイト配布資料
http://www.pref.fukushima.jp/j/hinanjolist0407.pdf","37.760163,140.419561",measle_turquoise
福島県,福島市,笹谷字西小楢４,ファーム樅の木,3,30,4月17日 17:53,,福島県災害対策本部による,"37.802617,140.427625",measle_turquoise
福島県,福島市,荒井字地蔵原乙１５−１,福島県自治研修センター,90,,4月17日 17:53,満員,福島県ウェブサイト配布資料 http://www.pref.fukushima.jp/j/hinanjolist0407.pdf,"37.706932,140.361364",measle_turquoise
福島県,福島市,蓬莱町４丁目１−２,蓬莱学習センター,24,,4月17日 17:53,,"福島県ウェブサイト配布資料
http://www.pref.fukushima.jp/j/hinanjolist0407.pdf","37.698360,140.472851",measle_turquoise
福島県,福島市,金谷川１,福島大学,50,200,4月17日 17:53,,"福島県ウェブサイト配布資料
http://www.pref.fukushima.jp/j/hinanjolist0407.pdf","37.683761,140.455836",measle_turquoise
福島県,福島市,鎌田字中江１,北信支所(学習センター),63,,4月8日 18:35,,"福島県ウェブサイト配布資料
http://www.pref.fukushima.jp/j/hinanjolist0407.pdf","37.796522,140.478993",measle_turquoise
福島県,福島市,霞町１−５２,敬老センター,23,,4月8日 18:32,,"福島県ウェブサイト配布資料
http://www.pref.fukushima.jp/j/hinanjolist0407.pdf","37.761611,140.469195",measle_turquoise
福島県,福島市,飯坂町字筑前27-1,パルセ飯坂,127,,4月17日 17:53,飯坂温泉10含む,"福島県ウェブサイト配布資料
http://www.pref.fukushima.jp/j/hinanjolist0407.pdf","37.832022,140.448725",measle_turquoise
福島県,福島市,飯坂町字銀杏６−１１,飯坂支所(学習センター),20,,4月17日 17:53,,"福島県ウェブサイト配布資料
http://www.pref.fukushima.jp/j/hinanjolist0407.pdf","37.827557,140.447161",measle_turquoise
福島県,福島市,飯野町明治芳作６２?１,飯野地区体育館,32,,4月17日 17:53,,"福島県ウェブサイト配布資料
http://www.pref.fukushima.jp/j/hinanjolist0407.pdf","37.661734,140.513104",measle_turquoise
福島県,耶麻郡北塩原村,,その他施設(村で受入),5,,4月13日 16:39,村内の旅館等(連絡先は役場),"福島県ウェブサイト配布資料
http://www.pref.fukushima.jp/j/hinanjolist0407.pdf",,measle_turquoise
福島県,耶麻郡北塩原村,,宿泊施設に個人的に避難している方,35,,4月13日 16:39,,"福島県ウェブサイト配布資料
http://www.pref.fukushima.jp/j/hinanjolist0407.pdf",,measle_turquoise
福島県,耶麻郡猪苗代町,,ばんだい荘,0,,4月13日 16:39,要援護者(障害者),"福島県ウェブサイト配布資料
http://www.pref.fukushima.jp/j/hinanjolist0407.pdf","37.557743,140.070648",measle_grey
福島県,耶麻郡猪苗代町,字五輪原7136-1,磐梯青少年交流の家,206,600,4月17日 17:53,,"福島県ウェブサイト配布資料
http://www.pref.fukushima.jp/j/hinanjolist0407.pdf","37.565670,140.082428",measle_blue
福島県,耶麻郡猪苗代町,字五輪原７１３６,昭和女子大学会津キャンプ村,24,50,4月17日 17:53,女性・子供含。,"福島県ウェブサイト配布資料
http://www.pref.fukushima.jp/j/hinanjolist0407.pdf","37.565114,140.079904",measle_turquoise
福島県,耶麻郡磐梯町,大字更科字清水平6838番地68,リゾートイン磐梯,167,300,4月17日 17:53,,"福島県ウェブサイト配布資料
http://www.pref.fukushima.jp/j/hinanjolist0407.pdf","37.579928,140.027733",measle_turquoise
福島県,耶麻郡西会津町,登世島字西林乙２５２９?１０,さゆり公園体育館,42,240,4月17日 17:53,収容人数240人まだまだ余裕あり,"福島県ウェブサイト配布資料
http://www.pref.fukushima.jp/j/hinanjolist0407.pdf","37.599414,139.644489",measle_turquoise
福島県,西白河郡中島村,大字滑津字二ツ山75,中島体育センター,4,100,4月13日 16:39,,"福島県ウェブサイト配布資料
http://www.pref.fukushima.jp/j/hinanjolist0407.pdf","37.150881,140.346632",measle_turquoise
福島県,西白河郡泉崎村,,中央公民館,0,40,4月13日 16:39,,"福島県ウェブサイト配布資料
http://www.pref.fukushima.jp/j/hinanjolist0407.pdf","37.148430,140.302719",measle_grey
福島県,西白河郡泉崎村,,泉崎村保健福祉総合センター,5,60,4月13日 16:39,定員: 60,"福島県ウェブサイト配布資料
http://www.pref.fukushima.jp/j/hinanjolist0407.pdf","37.158150,140.291595",measle_turquoise
福島県,西白河郡矢吹町,,三神公民館,33,75,4月17日 17:53,,,,measle_turquoise
福島県,西白河郡矢吹町,,農業短期大学校体育館,9,100,4月17日 17:53,備考: トイレ有り,"福島県ウェブサイト配布資料
http://www.pref.fukushima.jp/j/hinanjolist0407.pdf","37.198742,140.340698",measle_turquoise
福島県,西白河郡西郷村,,太陽の国厚生センター,137,100,4月17日 17:53,定員: 100 満員,"福島県ウェブサイト配布資料
http://www.pref.fukushima.jp/j/hinanjolist0407.pdf","37.133163,140.119705",measle_turquoise
福島県,西白河郡西郷村,,那須甲子少年自然の家,202,400,4月17日 17:53,備考: 全枠避難予定,"福島県ウェブサイト配布資料
http://www.pref.fukushima.jp/j/hinanjolist0407.pdf","37.169621,140.024780",measle_blue
